gameDuration,win,FirstBlood,FirstTower,FirstBaron,FirstDragon,wardPlaced,wardKills,totalMinionKills,jungleMinionKills,totalHeal
965,Blue,1,1,0,1,1,1,1,1,1
1421,Blue,1,0,1,1,0,1,0,1,0
2269,Blue,0,1,1,1,1,1,0,1,0
1708,Blue,1,1,0,1,0,1,1,1,1
1353,Blue,1,1,0,0,1,1,1,1,1
1654,Red,0,1,1,1,1,1,1,1,1
959,Blue,1,1,0,1,0,1,1,1,1
1514,Blue,1,0,0,1,0,0,1,1,1
198,Blue,1,0,0,0,1,0,0,1,1
1172,Blue,1,0,0,1,1,1,1,1,1
1444,Blue,1,1,0,0,1,0,1,1,0
576,Red,1,1,1,1,1,1,1,1,1
1858,Red,0,0,1,0,0,1,1,0,1
1359,Blue,0,1,1,0,0,1,1,1,1
1455,Red,1,1,1,0,0,0,0,1,1
1617,Blue,1,1,1,1,1,0,1,1,1
1889,Red,0,0,1,1,1,1,1,1,0
1862,Blue,1,1,1,1,1,0,0,1,1
898,Blue,1,1,0,1,1,1,0,1,1
928,Red,1,1,1,1,1,1,1,0,0
1056,Red,1,1,1,1,1,0,1,1,0
1866,Blue,0,0,1,0,1,1,1,0,1
920,Blue,0,1,0,0,1,0,1,1,1
933,Blue,1,1,0,1,1,1,1,1,0
1488,Red,1,1,1,0,0,1,1,1,1
1684,Blue,0,1,0,0,0,1,1,1,1
1563,Blue,0,0,0,1,1,0,1,1,1
885,Blue,0,1,0,1,1,1,1,1,1
2324,Red,0,1,1,0,0,1,0,1,1
1913,Red,1,1,1,1,1,0,1,1,1
1288,Red,0,1,1,0,1,1,1,1,1
1438,Blue,1,1,1,0,1,1,1,1,1
2217,Blue,1,1,1,1,0,1,1,1,0
1663,Blue,1,1,1,1,0,1,0,1,1
1045,Blue,1,1,0,1,1,1,1,1,1
1734,Red,1,1,1,1,1,1,1,1,0
1341,Blue,1,1,0,1,0,1,1,1,1
1138,Blue,0,1,0,0,0,1,1,1,1
1688,Blue,1,1,1,1,0,1,1,1,1
826,Blue,1,1,0,1,1,1,1,1,1
1621,Red,0,1,1,1,1,1,1,1,1
1779,Blue,1,0,0,0,1,0,0,1,1
922,Blue,1,1,0,0,0,1,1,1,0
1593,Blue,0,1,0,0,0,1,0,1,0
1511,Red,1,1,1,1,0,1,1,1,1
1976,Blue,1,1,1,1,1,0,1,1,0
1376,Red,1,1,1,0,0,0,1,1,1
946,Red,1,1,1,0,0,0,1,1,0
1467,Red,0,1,1,1,1,1,1,1,1
1398,Red,1,1,1,1,1,0,1,1,1
1836,Red,0,0,0,1,0,1,1,1,0
1158,Red,1,1,1,1,1,1,1,1,0
1883,Red,1,1,1,1,0,1,0,1,1
856,Red,1,1,1,1,1,1,1,0,0
638,Blue,1,1,0,0,1,1,1,0,1
1089,Red,0,1,1,1,1,0,1,1,1
1273,Red,1,0,1,1,0,1,1,0,1
1654,Red,0,0,1,1,0,1,0,1,1
834,Blue,0,1,0,0,1,1,1,0,0
1577,Red,1,1,1,1,0,1,1,1,0
1377,Red,0,1,1,1,0,1,1,1,1
1424,Blue,1,1,0,1,1,1,1,1,0
1365,Red,0,1,1,1,1,0,1,1,1
966,Red,1,1,1,1,0,1,1,1,1
1638,Red,0,0,1,1,1,0,0,1,0
1930,Red,1,1,0,0,1,0,1,1,1
839,Red,1,1,1,1,1,0,1,0,1
1278,Blue,0,1,0,1,1,0,0,1,1
1723,Blue,1,0,0,1,0,1,0,1,0
1843,Blue,0,1,0,0,1,1,0,1,1
1338,Red,1,1,1,1,0,0,1,0,1
1328,Blue,0,0,0,0,1,1,0,1,1
1025,Blue,1,1,0,1,1,1,1,1,1
669,Red,1,1,1,1,1,1,1,1,1
1251,Blue,1,1,0,0,1,1,0,1,0
886,Red,1,1,1,1,1,1,1,1,1
1870,Red,0,0,0,0,0,1,1,1,1
1241,Red,1,1,1,1,1,1,1,1,1
992,Red,1,1,1,1,1,0,1,1,1
915,Blue,1,1,0,1,1,1,1,0,1
1366,Red,1,1,1,1,0,1,1,1,1
1787,Red,1,1,1,1,0,1,1,0,0
1639,Blue,1,1,1,0,0,1,1,1,1
1957,Blue,0,1,0,1,0,0,1,1,0
1371,Blue,1,1,1,0,1,0,0,1,1
1899,Red,1,0,1,0,0,1,1,1,1
969,Blue,1,1,0,1,1,1,1,0,0
2148,Red,0,1,0,1,0,1,0,1,0
1199,Blue,0,1,0,1,0,1,0,1,1
1322,Red,1,1,1,1,0,1,1,1,1
1411,Red,0,0,1,0,0,0,0,1,1
1586,Blue,1,1,0,1,1,1,1,1,1
1148,Red,0,1,1,1,1,1,1,1,1
980,Blue,1,1,0,0,1,1,1,1,1
1210,Red,0,1,1,1,1,1,0,1,1
1506,Blue,0,1,0,0,1,1,1,1,1
1250,Blue,1,1,1,1,0,1,1,1,1
1341,Blue,0,1,0,0,1,1,1,1,1
919,Red,0,1,1,1,1,0,1,1,1
1088,Blue,1,0,0,0,1,1,1,1,1
1346,Red,0,0,1,0,1,1,1,0,1
1684,Blue,0,1,0,1,1,1,0,1,1
1979,Blue,0,0,0,1,1,0,0,1,1
1802,Blue,0,1,0,0,1,1,1,1,1
1792,Red,0,0,1,1,1,0,1,1,1
936,Red,1,1,1,1,1,1,1,0,1
1179,Red,0,0,1,1,1,1,0,1,1
1457,Red,1,0,1,1,1,1,0,1,1
1893,Blue,0,0,1,0,1,1,0,1,1
2163,Red,1,0,1,1,1,1,1,0,0
950,Blue,0,1,0,0,1,0,1,0,1
1521,Blue,1,1,0,1,1,1,1,1,0
1527,Blue,1,0,0,1,0,1,0,1,1
1531,Red,0,1,1,1,1,1,1,1,1
1894,Red,1,0,1,1,0,0,0,1,1
1807,Blue,0,1,0,1,1,1,0,1,1
1811,Red,1,1,1,0,1,0,1,1,1
1394,Red,1,1,1,1,0,0,0,0,1
965,Blue,1,0,0,0,1,1,1,1,0
939,Red,0,1,1,1,1,1,1,1,1
1439,Blue,1,1,0,1,1,1,1,1,0
2027,Blue,1,1,0,1,1,0,0,1,1
1308,Blue,0,1,0,1,0,1,1,1,0
914,Blue,1,1,0,1,1,1,1,1,1
970,Red,1,1,1,0,1,1,1,1,1
1600,Blue,1,1,0,0,0,1,1,1,0
781,Red,1,1,1,1,0,0,1,1,1
1329,Blue,0,0,1,1,1,1,1,1,1
1483,Red,0,1,1,1,1,1,1,1,0
1575,Red,0,0,1,1,1,0,0,1,1
1153,Red,1,1,1,1,1,0,1,1,0
1456,Blue,1,1,1,1,0,1,1,1,1
191,Blue,0,0,0,0,1,1,1,1,1
1373,Red,1,0,1,1,1,1,1,0,0
1794,Red,0,1,1,1,1,1,0,1,1
1919,Blue,0,0,1,0,1,0,1,0,0
2181,Blue,1,0,0,0,0,0,0,0,1
630,Blue,1,1,0,1,0,1,1,1,1
1326,Red,1,1,1,1,0,0,1,1,1
1313,Red,1,1,1,0,1,1,1,1,0
1016,Red,1,1,1,0,1,0,0,0,1
971,Red,1,0,1,1,0,0,1,0,0
1647,Blue,1,1,1,0,0,1,1,1,1
1654,Red,1,1,1,1,1,0,0,1,1
1399,Blue,1,1,1,0,0,1,1,1,0
2109,Blue,1,1,1,0,1,0,0,1,1
924,Blue,0,1,0,0,1,1,1,1,1
924,Blue,1,1,0,1,1,1,1,1,1
1297,Blue,1,1,0,0,1,1,1,1,1
1594,Blue,1,1,1,1,1,1,1,1,1
1602,Red,0,0,1,1,0,1,1,0,1
1739,Blue,1,1,1,0,1,0,0,1,0
1289,Red,1,0,1,1,1,1,1,1,1
932,Red,1,1,1,1,1,1,1,1,1
1196,Blue,1,1,0,1,1,1,1,1,1
1893,Red,0,0,1,0,0,0,1,0,1
1500,Red,1,1,1,0,1,0,1,1,1
1986,Red,1,1,1,1,1,1,1,1,1
1369,Blue,0,1,1,0,0,1,1,0,1
1953,Blue,1,1,0,0,0,1,1,1,1
1371,Red,1,0,1,1,0,1,1,1,1
982,Red,0,1,1,1,1,0,1,0,0
926,Blue,1,1,0,1,1,1,1,1,1
1799,Blue,1,0,1,1,1,0,1,0,1
989,Blue,0,0,0,0,1,1,0,0,1
942,Blue,1,1,0,0,0,0,1,1,0
932,Red,1,1,1,0,1,0,1,0,1
962,Blue,0,1,0,1,1,1,1,1,0
914,Red,1,0,1,1,0,0,0,1,1
648,Red,0,1,1,0,1,0,0,1,1
946,Blue,0,0,0,1,0,1,0,1,1
952,Blue,1,1,0,1,1,0,0,1,1
1245,Blue,0,1,0,0,0,0,1,0,0
1163,Red,1,1,1,1,1,0,1,1,1
973,Red,0,1,1,1,0,1,1,1,1
1610,Blue,1,1,0,1,1,1,1,1,1
1277,Blue,1,1,0,1,0,0,0,1,1
920,Red,0,1,1,1,1,1,1,1,1
1607,Red,1,1,1,1,0,0,1,1,1
1048,Blue,0,0,0,0,0,1,0,1,1
1580,Blue,0,1,0,0,1,1,1,1,0
1644,Blue,1,1,1,1,1,0,1,1,1
918,Blue,1,0,0,1,1,0,1,1,1
1769,Red,0,1,0,0,0,1,1,1,1
1913,Red,1,1,1,1,1,0,0,0,0
1233,Red,1,1,1,0,1,0,1,1,0
2061,Blue,1,0,0,0,0,0,1,0,1
968,Red,1,1,1,1,1,0,1,0,0
2965,Blue,0,1,0,0,1,1,1,1,0
1591,Red,0,1,1,1,1,1,1,1,1
937,Red,1,1,1,1,1,1,1,1,1
923,Red,1,1,1,1,0,1,1,1,0
976,Blue,0,1,0,1,0,1,1,1,1
1781,Blue,1,0,1,1,0,0,0,1,1
1956,Blue,1,0,1,0,1,0,1,1,1
1278,Blue,1,1,0,1,1,0,1,1,1
928,Blue,1,1,0,1,0,1,1,1,1
916,Blue,1,1,0,1,1,0,1,1,1
1118,Blue,1,0,0,1,0,1,0,1,1
1222,Red,0,1,1,1,1,1,1,1,1
1146,Red,0,1,1,1,1,1,1,1,1
1323,Blue,1,0,0,1,0,1,1,1,1
1674,Blue,0,0,0,0,1,0,0,0,1
1466,Red,0,1,1,1,0,1,0,1,1
938,Blue,1,1,0,1,1,1,1,1,1
1787,Red,1,0,1,0,0,0,0,1,1
929,Blue,1,1,0,0,1,1,1,1,0
1764,Red,0,0,1,1,0,1,0,1,1
1386,Red,1,1,1,1,0,1,1,1,0
1719,Red,1,1,1,1,1,1,1,1,1
1137,Red,1,1,1,1,1,0,1,1,0
1549,Red,1,1,1,1,0,1,1,1,1
1725,Red,1,1,1,1,1,0,0,1,1
1872,Blue,0,1,1,0,0,1,1,0,0
1247,Red,0,1,1,1,1,1,1,0,0
1595,Blue,0,0,0,0,1,0,0,1,0
920,Red,1,1,1,0,0,1,1,1,1
1081,Blue,1,1,0,0,1,1,1,1,1
923,Blue,0,1,0,1,0,1,1,1,1
2169,Red,0,1,1,1,1,0,1,1,1
1750,Red,0,1,1,1,0,1,0,1,0
2208,Red,0,0,1,1,0,1,0,1,0
1284,Blue,0,1,0,0,1,1,1,1,1
1636,Red,0,1,1,1,1,1,1,1,1
2066,Blue,1,1,0,1,0,1,1,1,1
814,Red,1,1,1,0,1,0,1,1,1
1650,Red,0,1,1,0,1,1,1,1,1
1232,Blue,1,1,0,0,1,1,1,1,1
1402,Red,0,1,0,1,1,1,1,1,1
1783,Blue,0,1,0,1,0,1,0,1,1
1130,Blue,1,0,0,1,0,1,1,1,1
1379,Blue,1,1,0,1,0,1,1,1,1
1782,Red,1,1,1,0,1,0,0,1,1
1225,Blue,1,1,0,0,1,1,1,1,1
1526,Red,1,0,1,0,1,1,0,1,1
1197,Red,1,1,1,1,1,0,1,1,1
1806,Red,0,0,1,1,1,0,0,0,1
1601,Red,0,0,1,1,0,0,1,1,1
1990,Red,0,0,1,1,1,1,1,1,1
1794,Red,0,0,1,0,1,0,1,0,1
1293,Red,1,1,1,1,1,0,1,1,1
957,Red,1,1,1,1,1,1,1,1,0
1837,Red,0,1,1,1,1,1,1,1,0
1380,Red,0,1,1,1,1,1,1,1,0
903,Blue,1,1,0,1,1,1,1,1,1
982,Blue,1,1,0,1,1,1,1,1,1
1978,Red,0,0,1,1,0,1,1,1,1
1053,Red,1,0,1,1,1,0,0,1,0
1180,Blue,1,1,0,1,1,1,1,0,1
2153,Blue,0,0,0,0,0,1,1,1,1
680,Red,1,1,1,1,0,0,1,1,1
1454,Red,0,1,1,1,1,1,1,1,1
1546,Blue,1,1,1,0,0,1,1,1,1
1365,Red,1,0,1,0,0,1,1,1,0
1450,Blue,0,1,0,1,0,1,1,1,1
1139,Red,1,1,1,1,1,1,1,1,1
933,Blue,1,1,0,1,0,1,1,1,1
1594,Blue,1,0,0,0,1,0,1,0,0
1347,Red,0,1,1,1,0,1,1,1,0
1535,Red,1,0,1,1,1,0,1,1,1
1762,Red,0,1,1,1,0,1,0,1,1
1652,Red,0,0,1,0,1,1,0,1,0
926,Red,1,1,1,1,1,0,1,0,0
1264,Blue,1,1,0,1,1,1,1,1,1
946,Blue,0,1,0,1,1,1,1,1,1
1928,Blue,0,1,0,0,1,0,1,1,0
1649,Blue,0,1,1,1,1,0,0,1,1
1231,Blue,1,1,0,1,0,0,1,1,1
1767,Blue,1,1,1,1,0,1,0,1,0
1339,Red,0,1,1,0,1,0,1,1,0
1496,Blue,0,1,0,0,1,0,1,1,1
1661,Blue,0,1,1,0,0,1,1,1,1
926,Blue,0,0,0,1,1,1,1,1,1
1035,Blue,1,1,0,1,1,1,1,1,1
1017,Blue,0,1,0,1,1,1,0,1,0
958,Red,1,1,1,1,1,1,1,1,1
1599,Blue,0,1,0,1,0,1,0,1,0
1799,Red,0,0,1,1,0,1,1,0,1
1022,Red,1,1,1,1,0,1,1,1,1
1326,Red,0,1,1,1,1,0,1,1,0
1831,Red,0,1,1,0,0,1,0,1,0
1455,Red,1,1,1,0,0,1,1,1,0
1317,Blue,0,1,0,0,1,1,1,1,1
1394,Blue,1,1,1,1,1,0,1,0,1
2167,Blue,1,1,1,1,0,0,0,1,0
774,Blue,1,1,0,1,1,1,1,0,1
1290,Blue,0,1,0,0,1,1,0,1,1
1675,Red,1,1,1,1,0,1,0,1,0
1105,Blue,1,1,0,1,1,1,1,1,1
923,Red,1,1,1,1,1,1,1,1,0
1743,Red,0,1,1,1,0,1,0,1,1
1487,Blue,1,1,1,1,1,1,1,1,1
1537,Blue,1,1,0,0,1,1,1,1,0
951,Red,1,1,1,1,0,1,1,1,0
1767,Red,1,1,1,1,0,1,1,0,0
1476,Red,1,1,1,0,0,1,1,1,1
1362,Blue,1,1,0,0,1,0,1,1,0
1288,Red,1,1,1,1,1,1,1,1,1
1659,Red,0,1,1,0,0,1,1,1,0
1660,Red,0,0,1,0,1,1,1,1,1
1649,Red,1,1,1,1,1,1,0,1,0
1322,Red,1,1,1,1,1,1,1,1,1
1643,Blue,0,0,1,0,1,1,0,1,1
669,Blue,1,1,0,1,1,0,1,1,1
911,Blue,0,1,0,1,1,1,1,1,1
638,Red,0,0,1,1,1,0,1,0,1
1232,Red,1,1,1,1,1,1,1,1,1
966,Red,0,1,1,1,1,1,1,1,1
818,Blue,1,0,0,1,0,0,1,1,1
1397,Red,0,1,1,1,1,1,1,0,1
1342,Blue,0,1,0,0,1,1,1,1,1
1694,Blue,0,1,0,0,1,0,0,1,1
1649,Red,1,1,1,1,0,1,1,1,0
1385,Blue,1,1,0,1,0,1,1,1,1
921,Blue,1,1,0,1,1,1,1,1,1
1388,Red,1,1,1,1,1,1,0,1,1
1274,Blue,0,1,0,1,1,1,1,1,1
2261,Red,0,1,1,1,1,0,0,1,1
2471,Red,0,1,1,1,1,1,1,1,1
1861,Blue,1,1,1,0,1,1,1,1,0
956,Blue,1,1,0,1,1,1,1,1,1
1060,Blue,1,1,0,1,0,1,1,1,1
1508,Blue,1,1,0,0,1,0,1,1,1
1842,Red,0,1,0,1,0,0,1,1,0
1665,Red,1,0,1,0,1,0,1,1,1
1659,Blue,1,1,1,0,0,0,0,1,1
1554,Red,1,1,1,1,1,0,1,0,0
1858,Blue,1,1,0,1,0,0,0,1,1
1060,Blue,1,1,0,0,0,1,1,1,1
1665,Blue,1,1,1,1,1,1,0,1,0
1626,Red,1,1,1,1,1,0,1,1,0
1658,Blue,1,1,1,1,0,1,0,1,1
1197,Blue,1,1,0,0,0,1,1,1,1
1636,Red,0,1,1,0,1,0,1,0,1
1488,Red,1,1,1,0,0,0,0,1,0
1050,Red,1,1,1,1,0,1,1,1,0
915,Blue,1,1,0,1,1,1,1,1,0
1397,Red,0,0,1,0,0,0,1,1,1
2206,Blue,1,0,0,0,0,0,1,0,1
1532,Red,1,1,1,1,1,1,1,1,1
933,Blue,1,1,0,0,0,1,1,1,1
1212,Blue,1,1,0,1,1,0,1,1,1
1884,Red,1,0,1,1,0,1,0,1,1
1156,Blue,1,1,0,0,1,1,1,1,1
2129,Red,1,0,1,0,1,0,0,0,1
1480,Red,0,1,1,0,0,1,1,1,1
198,Red,1,1,1,1,0,0,1,1,1
1652,Red,0,0,1,1,1,0,1,1,0
1614,Red,1,1,1,0,0,1,1,0,1
1943,Red,1,1,1,1,1,1,1,1,0
2151,Red,1,1,1,0,0,1,1,0,1
1881,Red,1,1,1,1,0,1,0,1,0
973,Blue,1,1,0,1,1,0,1,1,1
1382,Red,1,1,1,1,0,1,1,0,1
1993,Blue,0,0,0,0,0,0,1,0,1
1117,Blue,1,1,0,1,1,1,1,1,1
192,Red,0,1,1,1,0,1,1,1,1
1868,Red,0,0,1,0,1,1,1,0,1
654,Red,1,1,1,1,0,1,1,0,1
1585,Blue,0,1,0,1,0,0,1,1,1
1803,Blue,1,1,1,0,0,1,1,1,0
1100,Red,1,0,1,1,1,1,0,1,1
1954,Blue,0,0,1,1,1,1,0,1,0
1155,Blue,1,1,0,1,1,0,1,1,1
1021,Blue,0,0,0,1,0,1,1,1,1
1773,Red,1,1,1,1,0,1,1,1,0
1392,Red,1,1,1,1,1,1,1,1,1
698,Blue,1,1,0,1,1,1,1,1,1
633,Red,1,1,1,1,1,0,1,1,1
1060,Red,1,1,1,1,0,0,1,1,0
678,Blue,0,1,0,0,1,1,1,1,1
209,Blue,0,0,0,0,1,1,1,0,1
1887,Red,1,0,1,1,1,0,1,0,1
1374,Red,1,1,1,1,1,0,1,1,1
1403,Red,1,0,1,1,0,0,1,0,1
1596,Red,1,1,1,0,0,1,1,1,0
921,Red,1,1,1,1,1,0,0,1,1
1004,Red,1,1,1,1,0,1,1,1,1
1742,Blue,0,0,0,0,1,1,0,1,1
1133,Red,1,0,1,1,1,1,1,0,0
1968,Red,1,0,0,1,1,1,1,1,1
1668,Red,1,0,1,1,1,0,1,1,0
946,Red,1,1,1,1,0,1,1,1,1
1201,Red,0,1,1,1,1,0,1,1,1
1421,Red,0,0,1,1,0,1,0,1,1
1512,Red,0,1,1,1,0,1,1,1,1
1864,Blue,0,0,1,0,1,0,0,0,1
948,Red,1,1,1,1,1,1,1,1,1
1298,Red,1,1,1,1,1,1,1,1,1
195,Blue,0,0,0,0,1,1,1,1,1
1848,Red,1,1,1,1,0,1,1,1,1
1245,Red,0,0,1,0,0,0,0,1,1
1375,Red,1,1,1,1,0,1,1,1,1
912,Red,1,1,1,1,1,1,1,1,1
1089,Blue,1,1,0,0,1,1,1,1,1
1433,Red,0,1,1,0,1,1,1,1,1
1857,Red,0,0,1,1,1,1,1,1,1
1307,Red,0,1,1,0,1,0,1,1,1
1996,Red,0,0,1,0,1,1,1,0,1
1580,Red,1,0,1,1,1,0,1,1,1
1538,Red,1,1,1,0,1,0,1,1,0
1305,Blue,1,1,1,1,1,1,0,0,1
1339,Red,1,1,1,0,0,1,1,1,1
842,Blue,1,1,0,0,1,0,1,1,1
1028,Red,1,0,1,1,0,0,0,1,1
1080,Red,0,1,1,1,1,0,1,1,0
1007,Red,0,1,1,1,1,0,1,1,1
1336,Red,1,1,1,0,1,1,1,1,1
1623,Red,0,1,1,1,1,1,1,1,1
1498,Red,1,1,1,1,1,0,1,1,0
2104,Red,0,1,0,1,0,1,1,1,1
1708,Red,1,0,1,1,1,1,1,1,1
1342,Red,0,1,1,0,1,0,1,1,1
1570,Blue,0,0,0,0,0,1,1,1,1
1420,Red,1,1,1,1,1,0,0,1,1
769,Blue,1,1,0,0,1,1,0,1,1
1464,Red,0,0,1,0,1,1,0,1,1
1756,Blue,1,1,0,0,0,1,1,1,1
1032,Red,0,1,1,0,1,1,0,0,0
1720,Red,0,1,1,1,0,1,1,1,1
1145,Blue,1,1,0,1,1,1,1,1,1
1905,Blue,1,1,0,0,1,0,0,1,0
1114,Blue,1,1,0,0,0,1,1,1,1
1981,Red,1,1,1,0,0,0,0,1,1
1467,Blue,1,1,0,1,0,1,1,1,1
1868,Blue,0,1,1,0,1,1,1,1,1
1471,Red,0,0,1,1,0,1,1,1,0
1245,Blue,0,1,1,1,1,1,1,1,1
1542,Red,1,1,1,0,1,1,1,1,1
1223,Red,1,1,1,0,1,1,1,0,0
727,Blue,1,1,0,1,1,1,1,1,1
1787,Red,1,1,1,1,1,1,1,1,1
1784,Red,1,1,1,0,1,0,1,1,0
679,Blue,1,1,0,1,0,0,0,1,1
1321,Red,1,1,1,1,1,0,1,0,0
1441,Red,1,1,1,1,1,1,1,1,1
1260,Blue,1,1,1,1,1,1,1,1,1
2018,Red,1,1,1,0,1,0,1,1,1
1253,Blue,0,1,0,0,1,1,0,0,1
1521,Blue,0,1,1,1,1,1,1,1,1
1910,Red,0,0,1,1,0,1,1,1,1
2021,Blue,1,1,1,0,1,1,0,1,0
1890,Blue,0,0,1,0,0,0,0,1,1
1986,Red,0,0,1,0,0,1,1,0,1
1211,Blue,0,1,0,0,0,1,1,1,1
1206,Blue,1,1,0,1,1,0,1,1,0
1257,Blue,1,1,0,1,1,1,1,1,1
1264,Red,0,0,1,0,0,1,1,1,1
1325,Red,1,1,1,0,1,1,1,1,1
1632,Red,0,1,0,1,0,1,1,1,1
1428,Blue,1,1,1,1,1,0,1,0,1
1507,Red,1,1,1,0,0,1,1,1,1
1292,Red,0,1,1,1,1,1,1,1,0
1260,Red,0,1,1,0,0,1,1,1,1
1672,Blue,1,1,0,0,1,0,1,1,0
1139,Red,1,1,1,0,0,0,1,0,0
1222,Red,1,1,1,1,1,1,1,1,0
1777,Red,0,1,1,0,0,1,0,0,1
1300,Red,1,1,1,1,1,1,1,1,1
1838,Red,1,1,1,0,1,0,1,1,1
1287,Red,1,1,1,0,1,1,1,1,0
934,Blue,1,1,0,1,0,0,1,1,0
569,Blue,1,1,0,1,1,1,1,0,1
1354,Blue,1,0,0,1,0,1,1,0,1
1720,Blue,0,1,0,0,1,0,0,0,1
1684,Blue,1,0,0,1,1,1,1,0,1
1043,Red,0,1,1,1,0,0,1,1,1
2514,Blue,1,0,0,0,0,1,0,0,0
1354,Blue,0,1,0,1,1,1,1,1,1
1314,Red,0,1,1,0,0,0,1,1,0
2207,Blue,0,0,0,1,1,0,0,0,0
2112,Red,0,1,1,1,1,1,0,1,1
1386,Blue,1,1,0,1,1,1,1,0,1
1884,Red,1,0,1,1,1,1,0,1,1
1281,Red,0,1,1,0,1,0,1,1,0
878,Blue,0,1,0,0,1,1,1,1,1
974,Blue,0,1,0,0,1,1,1,1,1
1836,Red,0,0,1,0,0,1,1,0,0
1825,Red,0,0,1,0,1,0,0,0,0
2130,Red,0,1,1,0,0,1,0,1,1
1798,Red,0,0,1,1,0,1,1,1,1
1781,Red,0,0,0,1,0,0,1,1,1
982,Red,1,1,1,0,1,0,1,1,0
1348,Blue,1,0,0,1,1,1,1,1,1
1599,Blue,1,1,1,0,1,0,0,1,1
1076,Blue,1,1,0,0,1,1,1,1,1
1241,Red,1,1,1,1,0,0,1,0,1
1202,Red,1,0,1,1,0,0,1,0,0
1118,Red,0,1,1,1,0,0,0,0,1
1113,Red,1,1,1,1,1,1,1,0,1
995,Red,1,1,1,1,0,0,1,0,1
1489,Red,1,1,1,1,1,1,1,1,0
1249,Red,1,1,1,1,1,0,0,1,1
1715,Blue,1,1,1,0,1,0,0,1,1
1819,Blue,0,1,0,1,1,0,0,1,1
1440,Blue,0,1,1,1,1,1,1,1,0
1124,Red,0,1,1,1,1,0,1,1,1
1702,Blue,0,1,1,0,1,1,0,1,1
760,Blue,1,1,0,1,1,1,1,1,1
1676,Blue,0,1,0,0,1,0,0,1,0
1520,Red,0,1,1,1,1,0,1,1,1
1712,Blue,1,1,1,0,1,1,0,1,1
1364,Blue,1,1,1,1,1,1,1,1,0
1485,Red,0,1,1,1,0,1,1,1,1
1570,Red,1,1,1,0,1,0,0,1,1
2283,Blue,1,1,0,0,1,1,0,1,0
1734,Red,1,1,0,1,1,0,0,0,1
2473,Red,0,0,0,1,1,1,1,0,1
1359,Blue,1,1,0,1,0,1,1,1,1
1008,Red,1,1,1,1,1,0,1,1,1
1763,Red,1,1,1,1,1,0,1,0,1
2008,Red,1,1,1,0,0,1,1,1,0
1052,Blue,1,1,0,1,1,1,1,1,1
1507,Red,1,0,1,1,0,1,0,1,1
1507,Blue,1,1,1,1,1,0,0,1,1
1272,Red,0,1,1,1,1,1,1,1,0
1369,Red,1,1,1,1,0,0,1,1,1
1844,Blue,1,1,1,0,0,1,1,1,1
925,Red,1,1,1,1,1,0,1,1,0
1721,Blue,1,1,1,0,0,1,1,1,0
1108,Red,0,1,1,1,1,0,1,1,1
1379,Red,1,1,1,1,1,0,1,1,1
1300,Red,1,1,1,1,1,0,1,1,1
1979,Red,1,1,1,1,1,1,0,1,1
2338,Red,1,1,1,1,1,1,1,1,0
1644,Blue,0,0,0,0,1,1,0,1,1
960,Blue,0,1,0,0,1,0,1,1,1
2038,Red,0,0,1,1,1,1,0,1,1
1213,Blue,0,1,0,0,0,0,0,1,0
2581,Red,0,0,1,1,1,1,1,0,1
1139,Red,1,1,1,1,1,0,1,1,1
1797,Blue,0,1,1,0,0,1,0,1,1
949,Red,0,1,1,1,1,0,1,1,1
583,Blue,1,1,0,0,1,0,1,1,1
948,Red,0,1,1,1,1,0,1,1,0
1482,Blue,1,1,0,0,0,1,0,1,1
1564,Blue,1,1,0,1,1,1,0,1,1
1669,Red,1,1,1,0,0,0,0,0,0
773,Red,0,1,1,1,1,1,1,1,1
1844,Blue,1,1,1,0,0,1,0,1,0
970,Blue,1,1,0,1,1,0,1,0,0
1806,Red,1,0,1,0,1,0,1,0,1
994,Blue,0,1,0,0,1,1,1,0,0
1381,Blue,1,1,1,1,1,1,1,1,1
2258,Red,1,1,1,0,1,1,1,1,1
1318,Blue,1,1,0,1,1,1,1,1,0
1563,Red,1,1,1,1,1,1,1,1,1
1970,Red,1,1,1,1,0,1,1,1,0
655,Red,1,1,1,1,1,0,1,1,1
1311,Red,0,0,1,1,1,0,0,1,1
714,Blue,0,1,0,0,1,0,1,1,1
1399,Blue,0,1,1,1,1,1,1,0,0
1320,Red,0,1,1,0,1,0,1,1,0
823,Red,0,1,1,1,1,0,1,1,0
924,Red,0,1,1,1,0,0,1,0,1
1994,Blue,1,0,0,0,0,0,0,0,1
812,Red,1,1,1,1,1,1,1,1,1
1631,Blue,0,1,1,0,0,1,1,1,1
1466,Red,0,0,1,1,1,0,1,1,0
945,Red,0,1,1,0,1,1,1,1,1
1661,Blue,1,0,0,1,0,0,0,1,0
1214,Red,0,1,1,0,0,1,1,1,1
1396,Blue,1,1,0,1,0,1,1,1,1
1502,Blue,0,1,1,1,0,0,1,1,1
913,Blue,1,1,0,1,1,1,1,0,1
1454,Blue,1,1,0,0,1,1,1,1,0
919,Blue,1,1,0,0,1,1,1,1,1
1385,Red,1,1,1,1,0,0,0,1,0
1101,Red,0,1,1,1,0,1,0,1,1
2144,Blue,0,0,1,1,1,0,1,0,1
1243,Blue,0,1,0,1,1,1,1,0,0
703,Blue,1,1,0,0,1,0,1,1,1
666,Blue,1,1,0,0,1,1,0,1,1
627,Blue,1,1,0,0,1,1,1,1,1
